ENROLLMENT ID,ENROLLMENT STATE,PROVIDER TYPE CODE,PROVIDER TYPE TEXT,NPI,MULTIPLE NPI FLAG,CCN,ASSOCIATE ID,ORGANIZATION NAME,DOING BUSINESS AS NAME,INCORPORATION DATE,INCORPORATION STATE,ORGANIZATION TYPE STRUCTURE,ORGANIZATION OTHER TYPE TEXT,PROPRIETARY_NONPROFIT,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
O20040127000790,SC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1669535225,N,421890,2961309315,LITTLE RIVER MEDICAL CENTER INC,,8/9/1978,SC,CORPORATION,,N,1075 MR JOE WHITE AVENUE,SUITE 101,MYRTLE BEACH,SC,295773568
O20040127000916,SC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1184783284,N,421889,2961309315,LITTLE RIVER MEDICAL CENTER INC,,8/9/1978,SC,CORPORATION,,N,7724 N KINGS HWY,,MYRTLE BEACH,SC,295723041
O20040128001181,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1336193861,N,141973,7416850318,HEARTLAND COMMUNITY HEALTH CLINIC,HEARTLAND HEALTH SERVICES,10/16/1990,IL,CORPORATION,,N,1701 W GARDEN ST,,PEORIA,IL,616053531
O20040129000489,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1396799888,N,141975,7416850318,HEARTLAND COMMUNITY HEALTH CLINIC,HEARTLAND HEALTH SERVICES,10/16/1990,IL,CORPORATION,,N,228 NE JEFFERSON AVE,,PEORIA,IL,616033802
O20040130000850,MA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1518948595,N,221852,8527969302,HOLYOKE HEALTH CENTER INC,CHICOPEE HEALTH CENTER,7/21/1970,MA,CORPORATION,,N,505 FRONT ST,,CHICOPEE,MA,010133140
O20040204001033,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1336203017,N,391909,8022910207,FAMILY FIRST HEALTH CORPORATION,,4/1/1971,PA,CORPORATION,,N,1230 HIGH ST,,HANOVER,PA,173311127
O20040210001043,CO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295732048,N,061801,0648164780,SUNRISE COMMUNITY HEALTH,MONFORT FAMILY CLINIC,3/23/1973,CO,CORPORATION,,N,2930 11TH AVE,,EVANS,CO,806201011
O20040210001139,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1255611331,N,151827,8426965039,WINDROSE HEALTH NETWORK INC,WINDROSE HEALTH NETWORK-TRAFALGAR,9/4/1996,IN,CORPORATION,,N,14 TRAFALGAR SQ,,TRAFALGAR,IN,461819515
O20040211000378,CO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1902005382,N,061863,0648164780,SUNRISE COMMUNITY HEALTH,LOVELAND COMMUNITY HEALTH CENTER,3/23/1973,CO,CORPORATION,,N,302 3RD ST SE,,LOVELAND,CO,805376419
O20040211000902,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1497700736,N,331841,0749174654,"JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",,11/14/1986,NY,CORPORATION,,N,6200 BEACH CHANNEL DR,,ARVERNE,NY,116921409
O20040211001117,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1194003657,N,151828,8426965039,WINDROSE HEALTH NETWORK INC,WINDROSE HEALTH NETWORK - FRANKLIN,9/4/1996,IN,CORPORATION,,N,55 N MILFORD DR,,FRANKLIN,IN,461317308
O20040212000038,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1467708107,N,331927,0749174654,"JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",,12/23/1986,NY,CORPORATION,,N,11439 SUTPHIN BLVD,,JAMAICA,NY,114341022
O20040212000108,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1871848234,N,331929,0749174654,"JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",,1/1/1987,NY,CORPORATION,,N,1288 CENTRAL AVE,,FAR ROCKAWAY,NY,116913909
O20040213000185,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295813335,N,141900,9537076112,ACCESS COMMUNITY HEALTH NETWORK,BRANDON FAMILY HEALTH CENTER,8/11/1984,IL,CORPORATION,,N,2822 E 83RD ST,,CHICAGO,IL,606172105
O20040213000228,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1871671990,N,141916,9537076112,ACCESS COMMUNITY HEALTH NETWORK,DES PLAINES VALLEY HEALTH CENTER,8/11/1984,IL,CORPORATION,,N,7450W 63RD ST,,SUMMIT,IL,605011816
O20040213000320,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1366514887,N,141920,9537076112,ACCESS COMMUNITY HEALTH NETWORK,FAMILY HEALTH SOCIETY,8/11/1994,IL,CORPORATION,,N,152 W LINCOLN HWY,,CHICAGO HEIGHTS,IL,604112619
O20040213000340,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1275605792,N,141875,9537076112,ACCESS COMMUNITY HEALTH NETWORK,ACCESS GRAND BOULEVARD FAMILY HEALTH CENTER,8/11/1984,IL,CORPORATION,,N,5401 S WENTWORTH AVE,,CHICAGO,IL,606096300
O20040214000224,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1326045774,N,451966,7416841994,"LONE STAR COMMUNITY HEALTH CENTER, INC",LONE STAR FAMILY HEALTH CENTER,1/28/2002,TX,CORPORATION,,N,605 S CONROE MEDICAL DR,,CONROE,TX,773044722
O20040217000170,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1760552541,N,141902,9537076112,ACCESS COMMUNITY HEALTH NETWORK,HUMBOLDT FAMILY HEALTH CENTER,8/11/1984,IL,CORPORATION,,N,3200 W NORTH AVE,,CHICAGO,IL,606474940
O20040217000907,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1265476402,N,041823,9133029234,"CABUN RURAL HEALTH SERVICES, INC",BEARDEN HEALTH CENTER,2/25/1977,AR,CORPORATION,,N,150 SCHOOL STREET,,BEARDEN,AR,717200198
O20040218000939,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1205908720,N,141874,9537076112,ACCESS COMMUNITY HEALTH NETWORK,ACCESS SERVIOS MEDICOS LA VILLITA,8/11/1984,IL,CORPORATION,,N,3303 W 26TH ST,,CHICAGO,IL,606234036
O20040218001114,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1134290570,N,141876,9537076112,ACCESS COMMUNITY HEALTH NETWORK,SOUTHWEST FAMILY HEALTH CENTER,8/11/1984,IL,CORPORATION,,N,4839 W 47TH ST,,CHICAGO,IL,606382039
O20040218001182,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1528147824,N,141873,9537076112,ACCESS COMMUNITY HEALTH NETWORK,WARREN FAMILY HEALTH CENTER,8/11/1984,IL,CORPORATION,,N,2409 W WARREN BLVD,,CHICAGO,IL,606122115
O20040219000342,CO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1871626267,N,061808,3173433398,SALUD FAMILY HEALTH,SALUD FAMILY HEALTH,6/23/1971,CO,CORPORATION,,N,220 E ROGERS RD,,LONGMONT,CO,805016027
O20040223000414,WI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1932357126,Y,521816,1355247735,OUTREACH COMMUNITY HEALTH CENTERS INC,"HEALTH CARE FOR THE HOMELESS OF MILWAUKEE, INC.",3/12/1980,WI,CORPORATION,,N,210 W CAPITOL DR,,MILWAUKEE,WI,532121123
O20040223001086,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1467490300,N,151829,5799671236,NORTHSHORE HEALTH CENTERS INC,,9/1/1997,IN,CORPORATION,,N,6450 US HIGHWAY 6,,PORTAGE,IN,463685110
O20040224001329,ME,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1811223837,N,201843,8224924576,SEBASTICOOK FAMILY DOCTORS,HOMETOWN HEALTH CENTER,10/1/2003,ME,CORPORATION,,N,29 CHURCH ST,,DEXTER,ME,049301320
O20040225000185,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1184673790,N,391936,8123914322,WELSH MOUNTAIN HEALTH CENTERS,UNION COMMUNITY CARE,1/1/1990,PA,CORPORATION,,N,584 SPRINGVILLE RD,,NEW HOLLAND,PA,175579564
O20040225000238,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1871523266,N,191803,5597651794,"OUTPATIENT MEDICAL CENTER, INC.",,12/19/1977,LA,CORPORATION,,N,1640 BREAZEALE SPRINGS ST,,NATCHITOCHES,LA,714574278
O20040225000244,ME,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1063464634,N,201842,8224924576,SEBASTICOOK FAMILY DOCTORS,HOMETOWN HEALTH CENTER,10/1/2003,ME,CORPORATION,,N,118 MOOSEHEAD TRL,STE 5,NEWPORT,ME,049534056
O20040225000257,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1750311064,N,191804,5597651794,"OUTPATIENT MEDICAL CENTER, INC.","OUTPATIENT MEDICAL CENTER, INC.@TALLULAH",12/19/1977,LA,CORPORATION,,N,804 N BEECH ST,,TALLULAH,LA,712823809
O20040225000820,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1467487637,N,331830,7113835380,OPEN DOOR FAMILY MEDICAL CENTER INC,,5/2/1975,NY,CORPORATION,,N,165 MAIN ST,,OSSINING,NY,105624702
O20040225000837,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1376538991,N,551957,1254244973,COUNTY OF SANTA CLARA,SANTA CLARA HEALTH & HOSPITAL SYSTEM,7/16/1966,CA,OTHER,COUNTY HOSPITAL,N,500 TULLY RD,,SAN JOSE,CA,951111917
O20040226000898,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1871645309,N,231893,2668368572,DETROIT HEALTH CARE FOR THE HOMELESS,ADVANTAGE HEALTH CENTERS,10/30/1986,MI,CORPORATION,,N,15400W MCNICHOLS RD,,DETROIT,MI,482353724
O20040227000705,OR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1427046903,N,381823,6305747288,SISKIYOU COMMUNITY HEALTH CENTER INC,,4/1/1974,OR,CORPORATION,,N,1701 NW HAWTHORNE AVE,,GRANTS PASS,OR,975261051
O20040227000846,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1659325652,N,391820,9537064977,GREATER PHILADELPHIA HEALTH ACTION INC,,7/20/1970,PA,CORPORATION,,N,4510 FRANKFORD AVE,,PHILADELPHIA,PA,191243602
O20040227000863,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1952356867,N,391802,9537064977,GREATER PHILADELPHIA HEALTH ACTION INC,,4/8/1986,PA,CORPORATION,,N,5000 WOODLAND AVE,,PHILADELPHIA,PA,191435137
O20040227000867,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1063466068,N,391867,9537064977,GREATER PHILADELPHIA HEALTH ACTION INC,,7/20/1970,PA,CORPORATION,,N,1999W HUNTING PARK AVE,,PHILADELPHIA,PA,191402828
O20040301000225,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1447321898,N,141871,9537076112,ACCESS COMMUNITY HEALTH NETWORK,WESTSIDE FAMILY HEALTH CENTER,8/11/1984,IL,CORPORATION,,N,3752 W 16TH ST,,CHICAGO,IL,606232028
O20040304000762,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1043315286,N,191830,2062300858,PRIMARY HEALTH SERVICES CENTER,PRIMARY HEALTH SERVICES CENTER,8/19/1997,LA,CORPORATION,,N,2913 DESIARD ST,,MONROE,LA,712017207
O20040304001032,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1568560308,N,231894,7810899622,COUNTY OF INGHAM,CEDAR COMMUNITY HEALTH CENTER,7/24/2020,MI,OTHER,LOCAL GOV UNIT,N,5303 S CEDAR ST,,LANSING,MI,489113800
O20040305000164,NJ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1841240561,N,311840,1456250679,VISITING NURSE ASSOCIATION OF CENTRAL JERSEY COMMUNITY HEALTH CENTER I,COMMUNITY HEALTH CENTER OF ASBURY PARK,7/15/1994,NJ,CORPORATION,,N,1301 MAIN ST,,ASBURY PARK,NJ,077125359
O20040305000176,NJ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1003867250,N,311841,1456250679,VISITING NURSE ASSOCIATION OF CENTRAL JERSEY COMMUNITY HEALTH CENTER I,KEYPORT PRIMARY CARE CENTER,7/15/1994,NJ,CORPORATION,,N,35 BROAD ST,,KEYPORT,NJ,077351267
O20040305000509,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1285629899,N,551958,1254244973,COUNTY OF SANTA CLARA,SANTA CLARA HEALTH & HOSPITAL SYSTEM,7/16/1966,CA,OTHER,COUNTY-GOVT. OWNED,N,143N MAIN ST,,MILPITAS,CA,950354322
O20040305000547,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1326033929,N,551959,1254244973,COUNTY OF SANTA CLARA,SANTA CLARA HEALTH & HOSPITAL SYSTEM,7/16/1966,CA,OTHER,COUNTY GOV'T OWNED,N,1993 MCKEE ROAD,,SAN JOSE,CA,951161406
O20040308000271,RI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1609132513,N,411835,0749176055,"COMPREHENSIVE COMMUNITY ACTION, INC.",,12/7/1967,RI,CORPORATION,,N,191 MACARTHUR BLVD,,COVENTRY,RI,028167244
O20040309000080,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1265438998,N,191836,4688586118,"DAVID RAINES COMMUNITY HEALTH CENTER, INC.",DAVID RAINES COMMUNITY HEALTH CENTER,6/15/1992,LA,CORPORATION,,N,128 HOMER RD,,MINDEN,LA,710552732
O20040309000116,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1912903964,N,191837,4688586118,"DAVID RAINES COMMUNITY HEALTH CENTER, INC.",DAVID RAINES COMMUNITY HEALTH CENTER,9/29/1992,LA,CORPORATION,,N,1953 EAST MAIN STREET,,HAYNESVILLE,LA,710384907
O20040310000486,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1992924633,N,151830,3779471750,SHALOM HEALTH CARE CENTER INC,,8/27/2002,IN,CORPORATION,,N,4326 PATRICIA ST,,INDIANAPOLIS,IN,462221543
O20040310000730,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1730169756,N,051931,8729984729,SALUD PARA LA GENTE,,8/6/1980,CA,CORPORATION,,N,204E BEACH ST,,WATSONVILLE,CA,950764809
O20040310000775,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1992924633,N,151831,3779471750,SHALOM HEALTH CARE CENTER INC,,8/27/2002,IN,CORPORATION,,N,3725 KIEL AVE,ROOM 105,INDIANAPOLIS,IN,462241228
O20040311000136,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1437227766,N,511817,7416861810,RAINELLE MEDICAL CENTER INC,,11/13/1988,WV,CORPORATION,,N,176 MEDICAL CENTER DR,,RAINELLE,WV,259621064
O20040311001299,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1063419422,N,111883,5890682017,"GEORGIA HIGHLANDS MEDICAL SERVICES, INC.",,9/1/1979,GA,CORPORATION,,N,220 OAKSIDE LN,,CANTON,GA,301146413
O20040315000384,CO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407843576,N,061818,5991609067,"VALLEY-WIDE HEALTH SYSTEMS, INC.",CESAR E CHAVEZ FAMILY MEDICAL CENTER,4/15/1976,CO,CORPORATION,,N,186 N HURT ST,,CENTER,CO,811259002
O20040315000945,CO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1225025703,N,061859,5991609067,"VALLEY-WIDE HEALTH SYSTEMS, INC.",LA JUNTA CLINIC,4/15/1976,CO,CORPORATION,,N,1012 BELMONT AVE,,LA JUNTA,CO,810502101
O20040315001297,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1396711982,N,331833,1850280827,SCHENECTADY FAMILY HEALTH SERVICES INC,HOMETOWN HEALTH CENTERS,4/2/1982,NY,CORPORATION,,N,1044 STATE ST,,SCHENECTADY,NY,123071508
O20040316000579,NM,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1427041490,N,321895,4587572250,HIDALGO MEDICAL SERVICES,HMS,1/30/1980,NM,CORPORATION,,N,415 STATE HIGHWAY 211,,GILA,NM,88038
O20040319000183,MD,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1700882503,N,211839,5395653455,"BALTIMORE MEDICAL SYSTEM, INC.",,7/1/1985,MD,CORPORATION,,N,900 CATON AVE,,BALTIMORE,MD,212295201
O20040319001108,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1538151733,N,261873,8123918257,OZARK TRI-COUNTY HEALTH CARE CONSORTIUM,ACCESS FAMILY CARE,6/19/1996,MO,CORPORATION,,N,530 S MAIDEN LN,,JOPLIN,MO,648013084
O20040319001553,KY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1518963230,N,181810,6901700053,"FAMILY HEALTH CENTERS, INC.",FAMILY HEALTH CENTER PORTLAND,12/9/1988,KY,CORPORATION,,N,2215 PORTLAND AVENUE,,LOUISVILLE,KY,402121033
O20040322001893,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1184757353,N,141855,5991696643,TCA HEALTH INC NFP,,1/17/1972,IL,CORPORATION,,N,1029 E 130TH ST,,CHICAGO,IL,606286908
O20040323000421,KY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1245253160,N,181801,1658268974,"PARK DUVALLE COMMUNITY HEALTH CENTER, INC",THE NEIGHBORHOOD HEALTH CENTER INC,3/30/1967,KY,CORPORATION,,N,3015 WILSON AVE.,,LOUISVILLE,KY,402111969
O20040326000336,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1891798054,N,341836,0648189001,GREENE COUNTY HEALTH CARE INCORPORATED,,1/1/1990,NC,CORPORATION,,N,1106 KINGOLD BLVD,,SNOW HILL,NC,285801619
O20040326000411,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1750399796,N,551806,3779471446,ALLIANCE MEDICAL CENTER,,9/8/1975,CA,CORPORATION,,N,1381 UNIVERSITY ST,,HEALDSBURG,CA,954483314
O20040326000451,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1083616809,N,341877,0648189001,GREENE COUNTY HEALTH CARE INCORPORATED,,5/20/1975,NC,CORPORATION,,N,HWY 91 140 SCHOOL DR,,SNOW HILL,NC,285807288
O20040331001318,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1093883324,N,511883,7416861810,RAINELLE MEDICAL CENTER INC,MEADOW BRIDGE CLINIC,11/13/1988,WV,CORPORATION,,N,8971 SEWELL CREEK RD,,MEADOW BRIDGE,WV,259760120
O20040331001544,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1518969211,N,551962,3870407505,CLINICA SIERRA VISTA,ARVIN COMMUNITY HEALTH CENTER,12/22/1971,CA,CORPORATION,,N,1305 BEAR MOUNTAIN BLVD,,ARVIN,CA,932031231
O20040401000156,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1073515425,N,551964,3870407505,CLINICA SIERRA VISTA,SOUTH BAKERSFIELD COMMUNITY HEALTH CENTER,12/22/1971,CA,CORPORATION,,N,2400 WIBLE RD,STE 14,BAKERSFIELD,CA,933044734
O20040401001771,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1831266618,N,111827,9931191525,SAINT JOSEPHS MERCY CARE SERVICES INC,SAINT JOSEPHS MERCY CARE DECATUR STREET,11/25/2005,GA,CORPORATION,,N,424 DECATUR SEST,,ATLANTA,GA,303121848
O20040402000293,ME,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1427169010,N,201832,0143212670,PENOBSCOT COMMUNITY HEALTH CENTER,PENOBSCOT COMMUNITY HEALTH CARE,9/4/1997,ME,CORPORATION,,N,1012 UNION ST,,BANGOR,ME,044013060
O20050831000914,TN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1134128820,N,441902,3577474295,CHEROKEE HEALTH SYSTEMS,,3/22/1960,TN,CORPORATION,,N,6350 W ANDREW JOHNSON HWY,,TALBOTT,TN,378778605
O20040406000412,NM,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1255324562,N,321894,4587572250,HIDALGO MEDICAL SERVICES,HMS-SILVER HIGH SCHOOL WELLNESS CENTER,1/31/1980,NM,CORPORATION,,N,3200 N SILVER ST,,SILVER CITY,NM,880617283
O20040406001798,CT,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1699703686,N,071828,2466445200,SOUTH-WEST COMMUNITY HEALTH CENTER INC,"SOUTHWEST COMMUNITY HEALTH CENTER, INC.",4/22/1976,CT,CORPORATION,,N,510 CLINTON AVE,,BRIDGEPORT,CT,066051701
O20040407000576,OR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1609065010,N,381866,0345233078,UMPQUA COMMUNITY HEALTH CENTER INC,,11/19/2001,OR,CORPORATION,,N,20170 N UMPQUA HWY,,GLIDE,OR,974439620
O20040407001561,RI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1861439705,Y,411813,1951298595,EAST BAY COMMUNITY ACTION PROGRAM,NEW VISIONS,4/12/1965,RI,CORPORATION,,N,19 BROADWAY,,NEWPORT,RI,028402937
O20040414001174,HI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1063668473,N,121823,9335058536,WAIKIKI HEALTH,WAIKIKI HEALTH CENTER - YOUTH OUTR,12/12/1971,HI,OTHER,NON-PROFIT,N,415 KEONIANA ST,,HONOLULU,HI,968152018
O20040414001335,ME,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1376829598,N,201821,3870480627,"MAINE MOBILE HEALTH PROGRAM, INC.",,10/8/2003,ME,CORPORATION,,N,9 GREEN SREET,,AUGUSTA,ME,043320405
O20040415000126,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407981392,N,141000,2466353305,TAPESTRY 360 HEALTH,HEARTLAND HEALTH CENTERS,8/4/1992,IL,CORPORATION,,N,1301 W DEVON AVE,,CHICAGO,IL,606601329
O20040415000682,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1750387072,N,551880,5294720736,SHINGLETOWN MEDICAL CENTER,,5/24/1985,CA,OTHER,501 (C) 3,N,31292 ALPINE MEADOWS RD,,SHINGLETOWN,CA,960889462
O20040415001152,ID,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1285686477,N,131824,2466353354,"DIRNE HEALTH CENTERS, INC.",HERITAGE HEALTH,1/17/1986,ID,CORPORATION,,N,1090 W PARK PL,,COEUR D ALENE,ID,838142785
O20040419000047,AL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1417025917,N,011857,7315856341,ALABAMA REGIONAL MEDICAL SERVICES,,1/9/2003,AL,CORPORATION,,N,712 25TH ST N,,BIRMINGHAM,AL,352032400
O20040419000226,HI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679646509,N,121814,9335058536,WAIKIKI HEALTH,WAIKIKI HEALTH CENTER,4/22/1967,HI,CORPORATION,NON-PROFIT,N,277 OHUA AVENUE,,HONOLULU,HI,968156612
O20040419000666,MD,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1205013539,N,211807,2961310651,FAMILY HEALTH CENTERS OF BALTIMORE INC,,1/5/1978,MD,CORPORATION,,N,631 CHERRY HILL ROAD,,BALTIMORE,MD,212251228
O20040419001789,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1396866737,N,261874,7113835174,NORTHWEST HEALTH SERVICES INC,NORTH END HEALTH CENTER,5/1/1983,MO,CORPORATION,,N,1000 5TH AVE,,SAINT JOSEPH,MO,645052111
O20040421001394,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1194846550,N,261875,7113835174,NORTHWEST HEALTH SERVICES INC,SOUTH SIDE HEALTH CENTER,5/1/1983,MO,CORPORATION,,N,5001 LAKE AVE,,SAINT JOSEPH,MO,645041170
O20040427000342,WA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1053539890,N,501877,4486564309,COLUMBIA BASIN HEALTH ASSOCIATION,WAHLUKE FAMILY CLINIC,3/26/1973,WA,CORPORATION,,N,601 GOVERNMENT WAY,,MATTAWA,WA,993499500
O20040428001062,DE,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1801898556,N,081804,6800706599,"WESTSIDE FAMILY HEALTHCARE, INC.",,2/17/1998,DE,CORPORATION,,N,27 MARROWS RD,,NEWARK,DE,197133701
O20040504000489,KS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1184691693,N,171806,9830098185,GRACEMED HEALTH CLINIC INC,,6/21/1994,KS,CORPORATION,,N,1122 N TOPEKA ST,,WICHITA,KS,672142810
O20040505000305,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1134201387,N,341819,4082602388,COMPASSION HEALTH CARE INC,CASWELL FAMILY MEDICAL CENTER,4/12/1978,NC,CORPORATION,,N,439 US HIGHWAY 158 W,,YANCEYVILLE,NC,273798304
