hc_id,year,hc_type,HealthCenterName,AK
'05E01097,2016,fqhc,COMMUNITY HEALTH & WELLNESS PARTNERS OF LOGAN COUNTY,GA
'05E01097,2015,fqhc,COMMUNITY HEALTH & WELLNESS PARTNERS OF LOGAN COUNTY,IL
'05E01097,2014,fqhc,COMMUNITY HEALTH & WELLNESS PARTNERS OF LOGAN COUNTY,MA
'056770,2017,fqhc,"COMMUNITY HEALTH &AMP; SOCIAL SERVICES CENTER, INC.",CO
'056770,2016,fqhc,"COMMUNITY HEALTH &AMP; SOCIAL SERVICES CENTER, INC.",GA
'056770,2015,fqhc,"COMMUNITY HEALTH &AMP; SOCIAL SERVICES CENTER, INC.",IL
'056770,2014,fqhc,"COMMUNITY HEALTH &AMP; SOCIAL SERVICES CENTER, INC.",LA
'056770,2013,fqhc,"COMMUNITY HEALTH &AMP; SOCIAL SERVICES CENTER, INC.",MI
'092280,2019,fqhc,COMMUNITY HEALTH ALLIANCE,CA
'092280,2018,fqhc,COMMUNITY HEALTH ALLIANCE,CA
'092280,2017,fqhc,COMMUNITY HEALTH ALLIANCE,FL
'092280,2016,fqhc,COMMUNITY HEALTH ALLIANCE,IA
'092280,2015,fqhc,COMMUNITY HEALTH ALLIANCE,KS
'0910140,2019,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,CA
'0910140,2018,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,CA
'0910140,2017,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,FL
'0910140,2016,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,HI
'0910140,2015,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,IN
'0910140,2014,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,MA
'0910140,2013,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,MI
'0910140,2012,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,MS
'0910140,2011,fqhc,COMMUNITY HEALTH ALLIANCE OF PASADENA,NJ
'1568,2010,fqhc,Community Health Alliance of Pasadena,NY
'447,2009,fqhc,Community Health Alliance of Pasadena,OH
'430,2008,fqhc,Community Health Alliance of Pasadena,PA
'1770,2007,fqhc,Community Health Alliance of Pasadena,SD
'3051,2006,fqhc,Community Health Alliance of Pasadena,UT
'1638,2005,fqhc,Community Health Alliance of Pasadena,VT
'03E00494,2019,fqhc,COMMUNITY HEALTH AND DENTAL CARE,AK
'03E00494,2018,fqhc,COMMUNITY HEALTH AND DENTAL CARE,CA
'03E00494,2017,fqhc,COMMUNITY HEALTH AND DENTAL CARE,CA
'03E00494,2016,fqhc,COMMUNITY HEALTH AND DENTAL CARE,FL
'03E00494,2015,fqhc,COMMUNITY HEALTH AND DENTAL CARE,IL
'03E00494,2014,fqhc,COMMUNITY HEALTH AND DENTAL CARE,LA
'03E00494,2013,fqhc,COMMUNITY HEALTH AND DENTAL CARE,ME
'03E00494,2012,fqhc,COMMUNITY HEALTH AND DENTAL CARE,MT
'2832,2006,fqhc,"Community Health and Emergency Services, Inc.",TX
'2390,2007,fqhc,Community Health and Social Services (CHASS),TX
'2902,2006,fqhc,Community Health and Social Services (CHASS),TX
'102570,2019,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,CA
'102570,2018,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,CA
'102570,2017,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,FL
'102570,2016,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,ID
'102570,2015,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,KY
'102570,2014,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,MA
'102570,2013,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,MN
'102570,2012,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,MO
'102570,2011,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,NM
'2108,2010,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,NY
'993,2009,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,OR
'954,2008,fqhc,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,PR
'1297,2007,fqhc,Community Health Association of Spokane,RI
'2360,2006,fqhc,Community Health Association of Spokane,TX
'100450,2019,fqhc,COMMUNITY HEALTH CARE,CA
'100450,2018,fqhc,COMMUNITY HEALTH CARE,CA
'100450,2017,fqhc,COMMUNITY HEALTH CARE,FL
'100450,2016,fqhc,COMMUNITY HEALTH CARE,IA
'100450,2015,fqhc,COMMUNITY HEALTH CARE,KS
'100450,2014,fqhc,COMMUNITY HEALTH CARE,MA
'100450,2013,fqhc,COMMUNITY HEALTH CARE,MN
'100450,2012,fqhc,COMMUNITY HEALTH CARE,MT
'100450,2011,fqhc,COMMUNITY HEALTH CARE,NM
'1189,2010,fqhc,COMMUNITY HEALTH CARE,NM
'65,2009,fqhc,COMMUNITY HEALTH CARE,OH
'64,2008,fqhc,COMMUNITY HEALTH CARE,OR
'1485,2004,fqhc,Community Health Care,WV
'08E01322,2019,fqhc,"COMMUNITY HEALTH CARE CENTER, INCORPORATED",AZ
'1910,2005,fqhc,Community Health Care Delivery S,WA
'1892,2007,fqhc,Community Health Care Delivery System,TN
'3002,2006,fqhc,Community Health Care Delivery System,UT
'1091,2005,fqhc,Community Health Care Inc.,UT
'1378,2004,fqhc,Community Health Care Inc.,WV
'045180,2019,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",AL
'045180,2018,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",CA
'045180,2017,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",CO
'045180,2016,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",GA
'045180,2015,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",IL
'045180,2014,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",LA
'045180,2013,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",ME
'045180,2012,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",MS
'045180,2011,fqhc,"COMMUNITY HEALTH CARE SYSTEMS, INC.",ND
'1581,2010,fqhc,"Community Health Care Systems, Inc.",NY
'460,2009,fqhc,"Community Health Care Systems, Inc.",OH
'442,2008,fqhc,"Community Health Care Systems, Inc.",PA
'1673,2007,fqhc,"Community Health Care Systems, Inc.",SC
'2023,2006,fqhc,"Community Health Care Systems, Inc.",TX
'1063,2005,fqhc,"Community Health Care Systems, Inc.",UT
'021270,2019,fqhc,"COMMUNITY HEALTH CARE, INC.",AK
'071170,2019,fqhc,"COMMUNITY HEALTH CARE, INC.",AZ
'021270,2018,fqhc,"COMMUNITY HEALTH CARE, INC.",CA
'071170,2018,fqhc,"COMMUNITY HEALTH CARE, INC.",CA
'021270,2017,fqhc,"COMMUNITY HEALTH CARE, INC.",CA
'071170,2017,fqhc,"COMMUNITY HEALTH CARE, INC.",DC
'021270,2016,fqhc,"COMMUNITY HEALTH CARE, INC.",FL
'071170,2016,fqhc,"COMMUNITY HEALTH CARE, INC.",HI
'021270,2015,fqhc,"COMMUNITY HEALTH CARE, INC.",IL
'071170,2015,fqhc,"COMMUNITY HEALTH CARE, INC.",IN
'021270,2014,fqhc,"COMMUNITY HEALTH CARE, INC.",KY
'071170,2014,fqhc,"COMMUNITY HEALTH CARE, INC.",MA
'021270,2013,fqhc,"COMMUNITY HEALTH CARE, INC.",MD
'071170,2013,fqhc,"COMMUNITY HEALTH CARE, INC.",MI
'071170,2012,fqhc,"COMMUNITY HEALTH CARE, INC.",MS
'021270,2012,fqhc,"COMMUNITY HEALTH CARE, INC.",MS
'021270,2011,fqhc,"COMMUNITY HEALTH CARE, INC.",NC
'071170,2011,fqhc,"COMMUNITY HEALTH CARE, INC.",NJ
'1542,2010,fqhc,"COMMUNITY HEALTH CARE, INC.",NY
'1981,2010,fqhc,"COMMUNITY HEALTH CARE, INC.",NY
'421,2009,fqhc,"COMMUNITY HEALTH CARE, INC.",OH
'865,2009,fqhc,"COMMUNITY HEALTH CARE, INC.",OR
'405,2008,fqhc,"COMMUNITY HEALTH CARE, INC.",PA
'829,2008,fqhc,"COMMUNITY HEALTH CARE, INC.",PR
'1318,2007,fqhc,"Community Health Care, Inc.",RI
'2179,2007,fqhc,"Community Health Care, Inc.",TN
'2325,2006,fqhc,"Community Health Care, Inc.",TX
'2603,2006,fqhc,"Community Health Care, Inc.",TX
'1898,2005,fqhc,"Community Health Care, Inc.",WA
'1720,2004,fqhc,"Community Health Care, Inc.",WV
'102970,2014,fqhc,COMMUNITY HEALTH CENTER,MA
'102970,2013,fqhc,COMMUNITY HEALTH CENTER,MN
'102970,2012,fqhc,COMMUNITY HEALTH CENTER,NC
'07E01149,2019,fqhc,"COMMUNITY HEALTH CENTER IN COWLEY COUNTY, INC",AZ
'07E01149,2018,fqhc,"COMMUNITY HEALTH CENTER IN COWLEY COUNTY, INC",CA
'07E01149,2017,fqhc,"COMMUNITY HEALTH CENTER IN COWLEY COUNTY, INC",DC
'07E01149,2016,fqhc,"COMMUNITY HEALTH CENTER IN COWLEY COUNTY, INC",HI
'07E01149,2015,fqhc,"COMMUNITY HEALTH CENTER IN COWLEY COUNTY, INC",IN
'2063,2005,fqhc,Community Health Center Inc.,WA
'081890,2019,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",AZ
'081890,2018,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",CA
'081890,2017,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",DC
'081890,2016,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",HI
'081890,2015,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",IN
'081890,2014,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",MA
'081890,2013,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",MI
'081890,2012,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",MO
'081890,2011,fqhc,"COMMUNITY HEALTH CENTER OF BLACK HILLS, INC.",NJ
'1349,2010,fqhc,"Community Health Center of Black Hills, Inc.",NV
'227,2009,fqhc,"Community Health Center of Black Hills, Inc.",OH
'220,2008,fqhc,"Community Health Center of Black Hills, Inc.",PA
'024690,2019,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",AK
'024690,2018,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",CA
'024690,2017,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",CA
'024690,2016,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",FL
'024690,2015,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",IL
'024690,2014,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",KY
'024690,2013,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",MD
'024690,2012,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",MO
'024690,2011,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",NC
'2009,2010,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",NY
'894,2009,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",OR
'857,2008,fqhc,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",PR
'2300,2007,fqhc,Community Health Center of Burlington,TN
'2851,2006,fqhc,Community Health Center of Burlington,TX
'1961,2005,fqhc,Community Health Center Of Burlington,WA
'1595,2004,fqhc,Community Health Center Of Burlington,WV
'1671,2010,fqhc,"Community Health Center of Burlington, Inc.",NY
'552,2009,fqhc,"Community Health Center of Burlington, Inc.",OH
'526,2008,fqhc,"Community Health Center of Burlington, Inc.",PA
'0114410,2019,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",AK
'0114410,2018,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",CA
'0114410,2017,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",CA
'0114410,2016,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",FL
'0114410,2015,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",ID
'0114410,2014,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",KY
'0114410,2013,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",MD
'0114410,2012,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",MS
'0114410,2011,fqhc,"COMMUNITY HEALTH CENTER OF CAPE COD, INC.",NC
'1844,2010,fqhc,"Community Health Center of Cape Cod, Inc.",NY
'0718730,2012,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL MISSOURI,MT
'0718730,2011,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL MISSOURI,NJ
'2042,2010,fqhc,Community Health Center of Central Missouri,NY
'927,2009,fqhc,Community Health Center of Central Missouri,OR
'890,2008,fqhc,Community Health Center of Central Missouri,PR
'2298,2007,fqhc,Community Health Center of Central WY,TN
'086120,2019,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,AZ
'086120,2018,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,CA
'086120,2017,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,DE
'086120,2016,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,HI
'086120,2015,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,IN
'086120,2014,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,MA
'086120,2013,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,MI
'086120,2012,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,MN
'086120,2011,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,NJ
'2054,2010,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,NY
'939,2009,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,OR
'903,2008,fqhc,COMMUNITY HEALTH CENTER OF CENTRAL WYOMING,PR
'1190,2005,fqhc,Community Health Center Of Central Wyoming,VA
'1017,2004,fqhc,Community Health Center Of Central Wyoming,WA
'2555,2006,fqhc,"Community Health Center of Central Wyoming, Inc.",TX
'1335,2007,fqhc,Community Health Center of Fort Dodge,RI
'2358,2006,fqhc,Community Health Center of Fort Dodge,TX
'0715040,2019,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",AZ
'0715040,2018,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",CA
'0715040,2017,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",DC
'0715040,2016,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",HI
'0715040,2015,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",IN
'0715040,2014,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",MA
'0715040,2013,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",MI
'0715040,2012,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",MS
'0715040,2011,fqhc,"COMMUNITY HEALTH CENTER OF FORT DODGE, INC",NJ
'1970,2010,fqhc,"Community Health Center of Fort Dodge, Inc",NY
'854,2009,fqhc,"Community Health Center of Fort Dodge, Inc",OR
'818,2008,fqhc,"Community Health Center of Fort Dodge, Inc",PR
'062910,2019,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,AZ
'062910,2018,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,CA
'062910,2017,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,CT
'062910,2016,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,GA
'062910,2015,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,IN
'062910,2014,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,MA
'062910,2013,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,MI
'062910,2012,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,MO
'062910,2011,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,NJ
'1748,2010,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,NY
'630,2009,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,OK
'601,2008,fqhc,COMMUNITY HEALTH CENTER OF LUBBOCK,PA
'06E01060,2019,fqhc,"COMMUNITY HEALTH CENTER OF NORTHEAST OKLAHOMA, INC.",AZ
'06E01060,2018,fqhc,"COMMUNITY HEALTH CENTER OF NORTHEAST OKLAHOMA, INC.",CA
'06E01060,2017,fqhc,"COMMUNITY HEALTH CENTER OF NORTHEAST OKLAHOMA, INC.",CT
'06E01060,2016,fqhc,"COMMUNITY HEALTH CENTER OF NORTHEAST OKLAHOMA, INC.",HI
'06E01060,2015,fqhc,"COMMUNITY HEALTH CENTER OF NORTHEAST OKLAHOMA, INC.",IN
'06E01060,2014,fqhc,"COMMUNITY HEALTH CENTER OF NORTHEAST OKLAHOMA, INC.",MA
'02E00091,2012,fqhc,COMMUNITY HEALTH CENTER OF RICHMOND,MO
'02E00091,2011,fqhc,COMMUNITY HEALTH CENTER OF RICHMOND,NC
'2159,2010,fqhc,Community Health Center of Richmond,NY
'1044,2009,fqhc,Community Health Center of Richmond,OR
'02E00091,2019,fqhc,"COMMUNITY HEALTH CENTER OF RICHMOND, INC.",AK
'02E00091,2018,fqhc,"COMMUNITY HEALTH CENTER OF RICHMOND, INC.",CA
'02E00091,2017,fqhc,"COMMUNITY HEALTH CENTER OF RICHMOND, INC.",CA
'02E00091,2016,fqhc,"COMMUNITY HEALTH CENTER OF RICHMOND, INC.",FL
'02E00091,2015,fqhc,"COMMUNITY HEALTH CENTER OF RICHMOND, INC.",IL
'02E00091,2014,fqhc,"COMMUNITY HEALTH CENTER OF RICHMOND, INC.",KY
'02E00091,2013,fqhc,"COMMUNITY HEALTH CENTER OF RICHMOND, INC.",MD
'102280,2019,fqhc,COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY,CA
'102280,2018,fqhc,COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY,CA
'102280,2017,fqhc,COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY,FL
'102280,2016,fqhc,COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY,ID
'102280,2015,fqhc,COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY,KS
'102280,2014,fqhc,COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY,MA
'102280,2013,fqhc,COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY,MN
'077570,2012,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS,NC
'077570,2011,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS,NJ
'1422,2010,fqhc,Community Health Center of Southeast Kansas,NY
'302,2009,fqhc,Community Health Center of Southeast Kansas,OH
'289,2008,fqhc,Community Health Center of Southeast Kansas,PA
'1315,2007,fqhc,Community Health Center of Southeast Kansas,RI
'2583,2006,fqhc,Community Health Center of Southeast Kansas,TX
'1444,2005,fqhc,Community Health Center of Southeast Kansas,VA
'077570,2019,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,AZ
'077570,2018,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,CA
'077570,2017,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,DC
'077570,2016,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,HI
'077570,2015,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,IN
'077570,2014,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,MA
'077570,2013,fqhc,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,MI
'2650,2006,fqhc,Community Health Center of the Berkshires,TX
'2440,2007,fqhc,"Community Health Center of the Black Hills, Inc.",TX
'2134,2006,fqhc,"Community Health Center of the Black Hills, Inc.",TX
'012080,2019,fqhc,"COMMUNITY HEALTH CENTER, INC.",AK
'012080,2018,fqhc,"COMMUNITY HEALTH CENTER, INC.",CA
'012080,2017,fqhc,"COMMUNITY HEALTH CENTER, INC.",CA
'012080,2016,fqhc,"COMMUNITY HEALTH CENTER, INC.",FL
'012080,2015,fqhc,"COMMUNITY HEALTH CENTER, INC.",ID
'012080,2014,fqhc,"COMMUNITY HEALTH CENTER, INC.",KY
'012080,2013,fqhc,"COMMUNITY HEALTH CENTER, INC.",MD
'012080,2012,fqhc,"COMMUNITY HEALTH CENTER, INC.",MO
'012080,2011,fqhc,"COMMUNITY HEALTH CENTER, INC.",NC
'102970,2011,fqhc,"COMMUNITY HEALTH CENTER, INC.",NM
'1243,2010,fqhc,"Community Health Center, Inc.",NM
'1290,2010,fqhc,"COMMUNITY HEALTH CENTER, INC.",NM
'120,2009,fqhc,"Community Health Center, Inc.",OH
'167,2009,fqhc,"COMMUNITY HEALTH CENTER, INC.",OH
'113,2008,fqhc,"Community Health Center, Inc.",OR
'160,2008,fqhc,"COMMUNITY HEALTH CENTER, INC.",PA
'1552,2007,fqhc,"Community Health Center, Inc.",SC
'2423,2007,fqhc,"Community Health Center, Inc.",TX
'2475,2006,fqhc,"Community Health Center, Inc.",TX
'2615,2006,fqhc,"Community Health Center, Inc.",TX
'1812,2005,fqhc,"Community Health Center, Inc.",WA
'1170,2004,fqhc,"Community Health Center, Inc.",WI
'1702,2004,fqhc,COMMUNITY HEALTH CENTERS,WV
'080220,2012,fqhc,"COMMUNITY HEALTH CENTERS , INC.",MS
'080220,2011,fqhc,"COMMUNITY HEALTH CENTERS , INC.",NJ
'1142,2010,fqhc,"COMMUNITY HEALTH CENTERS , INC.",NM
'18,2009,fqhc,"COMMUNITY HEALTH CENTERS , INC.",OH
'18,2008,fqhc,"COMMUNITY HEALTH CENTERS , INC.",OR
'1764,2005,fqhc,Community Health Centers Inc,WA
'1601,2004,fqhc,Community Health Centers Inc,WV
'1957,2005,fqhc,Community Health Centers Inc.,WA
'1010810,2019,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,CA
'1010810,2018,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,CA
'1010810,2017,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,FL
'1010810,2016,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,IA
'1010810,2015,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,KS
'1010810,2014,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,MA
'1010810,2013,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,MN
'1010810,2012,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,MT
'1010810,2011,fqhc,COMMUNITY HEALTH CENTERS OF BENTON AND LINN COUNTIES,NM
'1851,2010,fqhc,Community Health Centers of Benton and Linn Counties,NY
'1228,2007,fqhc,Community Health Centers of Buffalo,RI
'010150,2019,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",AK
'010150,2018,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",CA
'010150,2017,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",CA
'010150,2016,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",FL
'010150,2015,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",ID
'010150,2014,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",KY
'010150,2013,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",MD
'010150,2012,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",MT
'010150,2011,fqhc,"COMMUNITY HEALTH CENTERS OF BURLINGTON, INC.",NC
'1711,2007,fqhc,Community Health Centers of Central Missouri,SD
'1952,2007,fqhc,"Community Health Centers of Franklin County, Inc.",TN
'2385,2006,fqhc,"Community Health Centers of Franklin County, Inc.",TX
'1043,2005,fqhc,"Community Health Centers Of Franklin County, Inc.",UT
'1443,2004,fqhc,"Community Health Centers Of Franklin County, Inc.",WV
'05E00029,2019,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,AR
'05E00029,2018,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,CA
'05E00029,2017,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,CO
'05E00029,2016,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,GA
'05E00029,2015,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,IL
'05E00029,2014,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,LA
'05E00029,2013,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,MI
'05E00029,2012,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,MT
'05E00029,2011,fqhc,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,NH
'2171,2010,fqhc,Community Health Centers of Greater Dayton,NY
'1056,2009,fqhc,Community Health Centers of Greater Dayton,OR
'647,2009,fqhc,COMMUNITY HEALTH CENTERS OF KING COUNTY,OK
'617,2008,fqhc,COMMUNITY HEALTH CENTERS OF KING COUNTY,PA
'1468,2007,fqhc,Community Health Centers of King County,SC
'2499,2006,fqhc,Community Health Centers of King County,TX
'049070,2019,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",AL
'049070,2018,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",CA
'049070,2017,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",CO
'049070,2016,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",GA
'049070,2015,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",IL
'049070,2014,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",LA
'049070,2013,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",ME
'049070,2012,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",MO
'049070,2011,fqhc,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC.",NE
'2096,2010,fqhc,"Community Health Centers of Pinellas, Inc.",NY
'981,2009,fqhc,"Community Health Centers of Pinellas, Inc.",OR
'942,2008,fqhc,"Community Health Centers of Pinellas, Inc.",PR
'2128,2007,fqhc,"Community Health Centers of Pinellas, Inc.",TN
'2063,2006,fqhc,"Community Health Centers of Pinellas, Inc.",TX
'1325,2005,fqhc,"Community Health Centers of Pinellas, Inc.",VA
'1088,2004,fqhc,"Community Health Centers of Pinellas, Inc.",WI
'060810,2019,fqhc,"COMMUNITY HEALTH CENTERS OF S. CENTRAL TEXAS, INC.",AS
'060810,2018,fqhc,"COMMUNITY HEALTH CENTERS OF S. CENTRAL TEXAS, INC.",CA
'060810,2017,fqhc,"COMMUNITY HEALTH CENTERS OF S. CENTRAL TEXAS, INC.",CT
'060810,2016,fqhc,"COMMUNITY HEALTH CENTERS OF S. CENTRAL TEXAS, INC.",GA
'060810,2015,fqhc,"COMMUNITY HEALTH CENTERS OF S. CENTRAL TEXAS, INC.",IN
'060810,2014,fqhc,"COMMUNITY HEALTH CENTERS OF S. CENTRAL TEXAS, INC.",MA
